syllabus_id,program_year_id,subject_id,title,raw_text,source_id,source_locator
SYLL-753eab42-a71a-5314-adae-ea14fcdbaf9d,PY-72aaeb9a-a436-5a44-ab25-970dc0988dec,SUBJ-ce62e9a7-e2d2-5f09-b201-6cffb1f9685f,《心理学》考试大纲,"《心理学》 第一章 心理学概述 考核要点:心理学的研究对象,心理学的起源与发展。 第二章 心理发展理论 考核要点:心理发展的基本问题,心理发展的年龄特征。 第三章 认知心理 考核要点:注意,感觉和知觉,记忆,思维与想象。 第四章 需要、动机和情绪情感 考核要点:需要,动机,情绪和情感。 第五章 智力、能力和创造力 考核要点:智力,能力,创造力。 第六章 人格心理 考核要点:气质与性格,自我,人格完善。 第七章 品德心理 考核要点:品德发展理论,品德的形成。 第八章 学习心理 考核要点:学习理论,学习策略,学习迁移。 第九章 课堂管理心理 考核要点:课堂管理概述,课堂心理气氛,课堂问题行为。 第十章 教师心理 考核要点:教师专业素质,教师心理健康。 第十一章 学校心理健康教育 考核要点:学校心理健康教育的内容,学生心理健康教育的测评,学 校心理健康教育的方法。 【参考书目】 1.马克思主义理论研究和建设工程重点教材:《教育学原理》,《教 育学原理》编写组,北京:高等教育出版社,2019.1。 2.《心理学》(第三版),姚本先主编,北京:高等教育出版社, 2018.1。 3",SRC-HFNU-2026-DG,"{""asset_id"":""ASSET-HFNU-2026-DG-PDF"",""page"":6,""row_key"":""学前教育|心理学"",""section"":""心理学""}"
SYLL-c73a6515-1235-58d4-aed1-d38ea502d7df,PY-6c06c71f-3a0c-540c-849d-0db19bc3a05c,SUBJ-02b2bcf6-0a2f-557b-a16f-927e9b10fb56,《教育学》考试大纲,"《教育学》 绪论 考核要点:教育学及其研究对象,教育学的产生和发展,中国化马克 思主义教育理论的发展。 第一章 教育及其本质 考核要点:教育的产生与发展,教育的基本内涵,教育的要素与形态。 第二章 教育与社会发展 考核要点:社会对教育发展的影响,教育对社会发展的促进功能,教 育在社会主义现代化建设中的地位与作用。 第三章 教育与人的发展 考核要点:人的身心发展及其影响因素,教育促进个体发展的功能, 教育促进个体发展的条件。 第四章 教育目的 考核要点:我国的教育目的,素质教育与创新人才培养。 第五章 人的全面发展教育 考核要点:德育,智育,体育,美育,劳动教育。 第六章 学校教育制度 考核要点:学校的形成与发展,现代学校教育制度。 第七章 课程 考核要点:课程概述,课程开发,课程改革。 1 第八章 教学 考核要点:教学概述,教学理论与规律,教学实施,中小学教学改革。 第九章 教师与学生 考核要点:教师,班主任,学生 第十章 教育科学研究 考核要点:教师与教育科研,教育科研过程,常用的研究方法。",SRC-HFNU-2024-DG,"{""asset_id"":""ASSET-HFNU-2024-DG-PDF"",""page"":""4-5"",""row_key"":""小学教育|教育学"",""section"":""教育学""}"
SYLL-8a510fff-bc32-512e-b360-e8ae51b5ac04,PY-3a39de0e-93d9-5376-9e84-d126745d67a9,SUBJ-02b2bcf6-0a2f-557b-a16f-927e9b10fb56,《教育学》考试大纲,"《教育学》 绪论 考核要点:教育学及其研究对象,教育学的产生和发展,中国化马克 思主义教育理论的发展。 第一章 教育及其本质 考核要点:教育的产生与发展,教育的基本内涵,教育的要素与形 态。 第二章 教育与社会发展 考核要点:社会对教育发展的影响,教育对社会发展的促进功能,教 育在社会主义现代化建设中的地位与作用。 第三章 教育与人的发展 考核要点:人的身心发展及其影响因素,教育促进个体发展的功能, 教育促进个体发展的条件。 第四章 教育目的 考核要点:我国的教育目的,素质教育与创新人才培养。 第五章 人的全面发展教育 考核要点:德育,智育,体育,美育,劳动教育。 第六章 学校教育制度 考核要点:学校的形成与发展,现代学校教育制度。 第七章 课程 考核要点:课程概述,课程开发,课程改革。 1 第八章 教学 考核要点:教学概述,教学理论与规律,教学实施,中小学教学改革。 第九章 教师与学生 考核要点:教师,班主任,学生。 第十章 教育科学研究 考核要点:教师与教育科研,教育科研过程,常用的研究方法。 2",SRC-HFNU-2025-DG,"{""asset_id"":""ASSET-HFNU-2025-DG-PDF"",""page"":""4-6"",""row_key"":""小学教育|教育学"",""section"":""教育学""}"
SYLL-a5c4af9e-1351-5180-9e3b-76bded571c22,PY-5f2479bd-6728-58a1-b12a-2bcf0d4b1d1e,SUBJ-02b2bcf6-0a2f-557b-a16f-927e9b10fb56,《教育学》考试大纲,"《教育学》 绪论 考核要点:教育学及其研究对象,教育学的产生和发展,中国化马克 思主义教育理论的发展。 第一章 教育及其本质 考核要点:教育的产生与发展,教育的基本内涵,教育的要素与形 态。 第二章 教育与社会发展 考核要点:社会对教育发展的影响,教育对社会发展的促进功能,教 育在社会主义现代化建设中的地位与作用。 第三章 教育与人的发展 考核要点:人的身心发展及其影响因素,教育促进个体发展的功能, 教育促进个体发展的条件。 第四章 教育目的 考核要点:我国的教育目的,素质教育与创新人才培养。 第五章 人的全面发展教育 考核要点:德育,智育,体育,美育,劳动教育。 第六章 学校教育制度 考核要点:学校的形成与发展,现代学校教育制度。 第七章 课程 考核要点:课程概述,课程开发,课程改革。 1 第八章 教学 考核要点:教学概述,教学理论与规律,教学实施,中小学教学改革。 第九章 教师与学生 考核要点:教师,班主任,学生。 第十章 教育科学研究 考核要点:教师与教育科研,教育科研过程,常用的研究方法。 2",SRC-HFNU-2026-DG,"{""asset_id"":""ASSET-HFNU-2026-DG-PDF"",""page"":""4-6"",""row_key"":""小学教育|教育学"",""section"":""教育学""}"
SYLL-644339ec-a0af-5735-a26e-78a7caa090c7,PY-6c06c71f-3a0c-540c-849d-0db19bc3a05c,SUBJ-ce62e9a7-e2d2-5f09-b201-6cffb1f9685f,《心理学》考试大纲,"《心理学》 第一章 心理学概述 考核要点:心理学的研究对象,心理学的起源与发展。 第二章 心理发展理论 考核要点:心理发展的基本问题,心理发展的年龄特征。 第三章 认知心理 考核要点:注意,感觉和知觉,记忆,思维与想象。 第四章 需要、动机和情绪情感 考核要点:需要,动机,情绪和情感。 第五章 智力、能力和创造力 考核要点:智力,能力,创造力。 第六章 人格心理 考核要点:气质与性格,自我,人格完善。 第七章 品德心理 考核要点:品德发展理论,品德的形成。 第八章 学习心理 考核要点:学习理论,学习策略,学习迁移。 第九章 课堂管理心理 考核要点:课堂管理概述,课堂心理气氛,课堂问题行为。 2 第十章 教师心理 考核要点:教师专业素质,教师心理健康。 第十一章 学校心理健康教育 考核要点:学校心理健康教育的内容,学生心理健康教育的测评,学 校心理健康教育的方法。 【参考书目】 1.马克思主义理论研究和建设工程重点教材:《教育学原理》,《教 育学原理》编写组,北京:高等教育出版社,2019.1。 2.《心理学》 (第三版),姚本先主编,北京:高等教育出版社,2018.1。 3",SRC-HFNU-2024-DG,"{""asset_id"":""ASSET-HFNU-2024-DG-PDF"",""page"":""5-6"",""row_key"":""小学教育|心理学"",""section"":""心理学""}"
SYLL-7357295d-3544-5132-9ce8-2cfaf7556469,PY-3a39de0e-93d9-5376-9e84-d126745d67a9,SUBJ-ce62e9a7-e2d2-5f09-b201-6cffb1f9685f,《心理学》考试大纲,"《心理学》 第一章 心理学概述 考核要点:心理学的研究对象,心理学的起源与发展。 第二章 心理发展理论 考核要点:心理发展的基本问题,心理发展的年龄特征。 第三章 认知心理 考核要点:注意,感觉和知觉,记忆,思维与想象。 第四章 需要、动机和情绪情感 考核要点:需要,动机,情绪和情感。 第五章 智力、能力和创造力 考核要点:智力,能力,创造力。 第六章 人格心理 考核要点:气质与性格, 自我,人格完善。 第七章 品德心理 考核要点:品德发展理论,品德的形成。 第八章 学习心理 考核要点:学习理论,学习策略,学习迁移。 第九章 课堂管理心理 考核要点:课堂管理概述,课堂心理气氛,课堂问题行为。 第十章 教师心理 考核要点:教师专业素质,教师心理健康。 第十一章 学校心理健康教育 考核要点:学校心理健康教育的内容,学生心理健康教育的测评,学 校心理健康教育的方法。 【参考书目】 1.马克思主义理论研究和建设工程重点教材:《教育学原理》,《教 育学原理》编写组,北京:高等教育出版社,2019.1。 2.《心理学》(第三版),姚本先主编,北京:高等教育出版社, 2018.1。 3",SRC-HFNU-2025-DG,"{""asset_id"":""ASSET-HFNU-2025-DG-PDF"",""page"":6,""row_key"":""小学教育|心理学"",""section"":""心理学""}"
SYLL-87bbb9a0-05cd-5315-9cbc-80d669de0d0e,PY-5f2479bd-6728-58a1-b12a-2bcf0d4b1d1e,SUBJ-ce62e9a7-e2d2-5f09-b201-6cffb1f9685f,《心理学》考试大纲,"《心理学》 第一章 心理学概述 考核要点:心理学的研究对象,心理学的起源与发展。 第二章 心理发展理论 考核要点:心理发展的基本问题,心理发展的年龄特征。 第三章 认知心理 考核要点:注意,感觉和知觉,记忆,思维与想象。 第四章 需要、动机和情绪情感 考核要点:需要,动机,情绪和情感。 第五章 智力、能力和创造力 考核要点:智力,能力,创造力。 第六章 人格心理 考核要点:气质与性格,自我,人格完善。 第七章 品德心理 考核要点:品德发展理论,品德的形成。 第八章 学习心理 考核要点:学习理论,学习策略,学习迁移。 第九章 课堂管理心理 考核要点:课堂管理概述,课堂心理气氛,课堂问题行为。 第十章 教师心理 考核要点:教师专业素质,教师心理健康。 第十一章 学校心理健康教育 考核要点:学校心理健康教育的内容,学生心理健康教育的测评,学 校心理健康教育的方法。 【参考书目】 1.马克思主义理论研究和建设工程重点教材:《教育学原理》,《教 育学原理》编写组,北京:高等教育出版社,2019.1。 2.《心理学》(第三版),姚本先主编,北京:高等教育出版社, 2018.1。 3",SRC-HFNU-2026-DG,"{""asset_id"":""ASSET-HFNU-2026-DG-PDF"",""page"":6,""row_key"":""小学教育|心理学"",""section"":""心理学""}"
SYLL-8d281213-d7ac-5a60-853c-47aa3a378c04,PY-2ea256ce-e1f9-511b-b897-0b35b9549b96,SUBJ-225d4839-edc0-58f4-a894-f24182a6ca56,《管理学原理》考试大纲,《管理学原理》 第一章 初识管理学 考核要点:管理的内涵、管理者、管理学、管理道德和社会责任。 第二章 管理理论的演进 考核要点:管理学发展史概论、早期管理思想及管理理论萌芽、古典 管理理论、行为科学理论、管理理论丛林、当代管理理论。 第三章 预测与决策 考核要点:预测的含义及步骤、预测的种类和方法、决策的类型、特 征、程序与方法。 第四章 计划 考核要点:计划的概念与分类、计划的编制程序与方法、目标管理。 第五章 组织工作 考核要点:组织概述、部门划分、组织结构的类型、团队和委员会管 理、组织职权的划分、集权与分权。 第六章 领导 考核要点:领导理论、团队、领导和领导工作、领导方法和领导艺术。 第七章 沟通 考核要点:沟通的含义与沟通过程、沟通的类型、有效的沟通。 第八章 激励 考核要点:对人性的认识、激励概述。 第九章 控制工作 考核要点:控制工作概述、控制工作的原理与类型、控制方法与技术。 4,SRC-HFNU-2024-DG,"{""asset_id"":""ASSET-HFNU-2024-DG-PDF"",""page"":""7-8"",""row_key"":""市场营销|管理学原理"",""section"":""管理学原理""}"
SYLL-3f4b0a94-9d1f-50e2-8e3c-cdd04e357cf1,PY-c9b1de1d-1ce8-57a1-8bee-7eb6708ea2d0,SUBJ-225d4839-edc0-58f4-a894-f24182a6ca56,《管理学原理》考试大纲,《管理学原理》 第一章 初识管理学 考核要点:管理的内涵、管理者、管理学、管理道德和社会责任。 第二章 管理理论的演进 考核要点:管理学发展史概论、早期管理思想及管理理论萌芽、古典 管理理论、行为科学理论、管理理论丛林、当代管理理论。 第三章 预测与决策 考核要点:预测的含义及步骤、预测的种类和方法、决策的类型、特 征、程序与方法。 第四章 计划 考核要点:计划的概念与分类、计划的编制程序与方法、目标管理。 第五章 组织工作 考核要点:组织概述、部门划分、组织结构的类型、团队和委员会管 理、组织职权的划分、集权与分权。 第六章 领导 考核要点:领导理论、团队、领导和领导工作、领导方法和领导艺术。 第七章 沟通 考核要点:沟通的含义与沟通过程、沟通的类型、有效的沟通。 第八章 激励 考核要点:对人性的认识、激励概述。 第九章 控制工作 考核要点:控制工作概述、控制工作的原理与类型、控制方法与技术。 4,SRC-HFNU-2025-DG,"{""asset_id"":""ASSET-HFNU-2025-DG-PDF"",""page"":""7-8"",""row_key"":""市场营销|管理学原理"",""section"":""管理学原理""}"
SYLL-8a6fa10b-afa0-58ba-acec-76fb103bdd3d,PY-0aac3cd8-5c25-596e-9230-c0d6393c0806,SUBJ-225d4839-edc0-58f4-a894-f24182a6ca56,《管理学原理》考试大纲,《管理学原理》 第一章 初识管理学 考核要点:管理的内涵、管理者、管理学、管理道德和社会责任。 第二章 管理理论的演进 考核要点:管理学发展史概论、早期管理思想及管理理论萌芽、古典 管理理论、行为科学理论、管理理论丛林、当代管理理论。 第三章 预测与决策 考核要点:预测的含义及步骤、预测的种类和方法、决策的类型、特 征、程序与方法。 第四章 计划 考核要点:计划的概念与分类、计划的编制程序与方法、目标管理。 第五章 组织工作 考核要点:组织概述、部门划分、组织结构的类型、团队和委员会管 理、组织职权的划分、集权与分权。 第六章 领导 考核要点:领导理论、团队、领导和领导工作、领导方法和领导艺术。 第七章 沟通 考核要点:沟通的含义与沟通过程、沟通的类型、有效的沟通。 第八章 激励 考核要点:对人性的认识、激励概述。 第九章 控制工作 考核要点:控制工作概述、控制工作的原理与类型、控制方法与技术。 4,SRC-HFNU-2026-DG,"{""asset_id"":""ASSET-HFNU-2026-DG-PDF"",""page"":""7-8"",""row_key"":""市场营销|管理学原理"",""section"":""管理学原理""}"
SYLL-9ebb4356-6437-52bc-9472-1982072dbbfd,PY-2ea256ce-e1f9-511b-b897-0b35b9549b96,SUBJ-be5405f8-d905-514f-8b29-cc10f36c78ef,《会计学原理》考试大纲,"《会计学原理》 第一章总论 会计的职能、会计的规范;会计的基本假设;衡量会计信息质量的一 般原则;确认和计量的一般原则;会计对象的内容;会计要素;会计等式。 第二章 会计科目、账户、复式记账法 会计科目的概念、分类;会计科目的名称;会计账户的概念、基本结 构和内容;总分类账和明细分类账的登记方法;复式记账法的原理、方法; 借贷记账法的含义、理论依据、账户结构、记账规则、账户的对应关系和 会计分录的编制。 第三章 借贷记账法的运用 资金筹集业务的核算;采购业务的核算;生产过程业务的核算;销售 过程和利润分配的核算。 第四章 会计凭证 会计凭证的概念;原始凭证概念、分类、内容、填制和审核方法;记 账凭证的概念、分类、内容、填制和审核方法;会计凭证的传递、保管要 求。 第五章 会计账簿 会计账簿的种类;日记账的设置和登记;分类账的设置和登记;账簿 的启用规则;记账规则;更正错账方法;对账、结账的方法。 第六章 账务处理程序 记账凭证账务处理程序的基本步骤和使用范围;汇总记账凭证账务处 理程序的基本步骤和使用范围;科目汇总表账务处理程序的基本步骤和使 用范围;日记总账账务处理程序的基本步骤和使用范围。 第七章 财产清查 财产清查的概念、方法;财产物资盘盈或盘亏、无法收回的应收款项、 无法归还的应付款项等财产清查结果的账务处理。 5 第八章 财务报告 财务报告的含义、作用和分类、编制要求。资产负债表的格式和内容; 利润表的结构和内容;现金流量表的结构和内容。 【参考书目】 1.王光健,胡友宇,石媚山.管理学原理,中国人民大学出版社,2018 年,第二版。 2.《基础会计》,张凤明、唐淑文编著,立信会计出版社,2017 年 第 1 版。 6",SRC-HFNU-2024-DG,"{""asset_id"":""ASSET-HFNU-2024-DG-PDF"",""page"":""8-9"",""row_key"":""市场营销|会计学原理"",""section"":""会计学原理""}"
SYLL-721d0cf0-39ba-5173-b6c8-6d86e6505f08,PY-c9b1de1d-1ce8-57a1-8bee-7eb6708ea2d0,SUBJ-be5405f8-d905-514f-8b29-cc10f36c78ef,《会计学原理》考试大纲,"《会计学原理》 第一章 总论 会计的职能、会计的规范;会计的基本假设;衡量会计信息质量的一 般原则;确认和计量的一般原则;会计对象的内容;会计要素;会计等式。 第二章 会计科目、账户、复式记账法 会计科目的概念、分类;会计科目的名称;会计账户的概念、基本结 构和内容;总分类账和明细分类账的登记方法;复式记账法的原理、方法; 借贷记账法的含义、理论依据、账户结构、记账规则、账户的对应关系和 会计分录的编制。 第三章 借贷记账法的运用 资金筹集业务的核算;采购业务的核算;生产过程业务的核算;销售 过程和利润分配的核算。 第四章 会计凭证 会计凭证的概念;原始凭证概念、分类、内容、填制和审核方法;记 账凭证的概念、分类、内容、填制和审核方法;会计凭证的传递、保管要 求。 第五章 会计账簿 会计账簿的种类;日记账的设置和登记;分类账的设置和登记;账簿 的启用规则;记账规则;更正错账方法;对账、结账的方法。 第六章 账务处理程序 记账凭证账务处理程序的基本步骤和使用范围;汇总记账凭证账务处 理程序的基本步骤和使用范围;科目汇总表账务处理程序的基本步骤和使 用范围;日记总账账务处理程序的基本步骤和使用范围。 第七章 财产清查 财产清查的概念、方法;财产物资盘盈或盘亏、无法收回的应收款项、 无法归还的应付款项等财产清查结果的账务处理。 第八章 财务报告 财务报告的含义、作用和分类、编制要求。资产负债表的格式和内容; 利润表的结构和内容;现金流量表的结构和内容。 【参考书目】 1.王光健,胡友宇,石媚山.管理学原理,中国人民大学出版社, 2018年,第二版。 2.《基础会计》,张凤明、唐淑文编著,立信会计出版社,2017年 第1版。 5",SRC-HFNU-2025-DG,"{""asset_id"":""ASSET-HFNU-2025-DG-PDF"",""page"":8,""row_key"":""市场营销|会计学原理"",""section"":""会计学原理""}"
SYLL-1b66339c-d1aa-5d69-a650-c8a323e4c2e3,PY-0aac3cd8-5c25-596e-9230-c0d6393c0806,SUBJ-be5405f8-d905-514f-8b29-cc10f36c78ef,《会计学原理》考试大纲,"《会计学原理》 第一章 总论 考核要点:会计的职能、会计的规范;会计的基本假设;衡量会计信 息质量的一般原则;确认和计量的一般原则;会计对象的内容;会计要素; 会计等式。 第二章 会计科目、账户、复式记账法 考核要点:会计科目的概念、分类;会计科目的名称;会计账户的概 念、基本结构和内容;总分类账和明细分类账的登记方法;复式记账法的 原理、方法;借贷记账法的含义、理论依据、账户结构、记账规则、账户 的对应关系和会计分录的编制。 第三章 借贷记账法的运用 考核要点:资金筹集业务的核算;采购业务的核算;生产过程业务的 核算;销售过程和利润分配的核算。 第四章 会计凭证 考核要点:会计凭证的概念;原始凭证概念、分类、内容、填制和审 核方法;记账凭证的概念、分类、内容、填制和审核方法;会计凭证的传 递、保管要求。 第五章 会计账簿 考核要点:会计账簿的种类;日记账的设置和登记;分类账的设置和 登记;账簿的启用规则;记账规则;更正错账方法;对账、结账的方法。 第六章 账务处理程序 考核要点:记账凭证账务处理程序的基本步骤和使用范围;汇总记账 凭证账务处理程序的基本步骤和使用范围;科目汇总表账务处理程序的基 本步骤和使用范围;日记总账账务处理程序的基本步骤和使用范围。 第七章 财产清查 考核要点:财产清查的概念、方法;财产物资盘盈或盘亏、无法收回 的应收款项、无法归还的应付款项等财产清查结果的账务处理。 第八章 财务报告 考核要点:财务报告的含义、作用和分类、编制要求。资产负债表的 格式和内容;利润表的结构和内容;现金流量表的结构和内容。 【参考书目】 1.王光健,胡友宇,石媚山.《管理学原理》,中国人民大学出版社, 2018年,第二版。 2.《基础会计》,张凤明、唐淑文编著,立信会计出版社,2017年 第一版。 5",SRC-HFNU-2026-DG,"{""asset_id"":""ASSET-HFNU-2026-DG-PDF"",""page"":8,""row_key"":""市场营销|会计学原理"",""section"":""会计学原理""}"
SYLL-48ba208a-8682-5789-aa08-157acaad087f,PY-08a324b9-551b-5fed-b1f0-52e51932edf5,SUBJ-1187ecff-f02c-5290-8d46-b7a9749ff165,《C语言程序设计》考试大纲,《C 语言程序设计》 第一章程序设计初步 考核要点:常量与变量;基本数据类型;变量的赋值和赋值运算符; 算术运算符和表达式、复合的赋值运算符;增 1 和减 1 运算符;宏常量 与宏替换;自动类型转换与强制类型转换等。 第二章程序控制结构 考核要点:字符常量;字符的输入/输出;数据的格式化输出与输入; 算法的概念及其描述方法;关系运算符与关系表达式;逻辑运算符与逻 辑表达式;条件运算符与条件表达式;用于选择控制的条件语句;用于 多路选择的 switch 语句;循环控制结构与循环语句;计数控制的循环; 条件控制的循环;嵌套循环;流程的转移控制等。 第三章函数 考核要点:函数的定义;函数调用;函数原型;向函数传递值;从 函数返回值;函数设计的基本原则;函数的嵌套调用和递归函数;变量 的作用域和存储类型; 第四章其他数据类型 51 考核要点:一维和二维数组的定义、初始化和引用;变量的内存地 址;指针变量的定义和初始化;间接寻址运算符;按值调用与按地址调 用;字符串常量;字符指针;字符串的存储、访问和输入输出;字符串 处理函数;向函数传递字符串;字符处理函数;指针与一维数组、二维 数组间的关系;指针与字符和字符串的关系;向函数传递一维数组;常 用的排序和查找算法;用指针变量作函数参数;从函数返回字符串指针 等。 第五章结构体与文件 考核要点:结构体类型的定义;结构体变量的定义、初始化和成员 的引用;结构体数组的定义、初始化和成员的引用;结构体指针的定义、 初始化和成员的引用;向函数传递结构体;动态数据结构——单向链表; 二进制文件和文本文件;文件的打开和关闭等。,SRC-HFNU-2024-DG,"{""asset_id"":""ASSET-HFNU-2024-DG-PDF"",""page"":""54-55"",""row_key"":""数据科学与大数据技术|C语言程序设计"",""section"":""C语言程序设计""}"
SYLL-cce348cb-9f86-571a-a2cf-189cae7620b0,PY-6e7077e9-1f2b-5395-a3da-163433fa29e8,SUBJ-1187ecff-f02c-5290-8d46-b7a9749ff165,《C语言程序设计》考试大纲,《C语言程序设计》 第一章 程序设计初步 考核要点:常量与变量;基本数据类型;变量的赋值和赋值运算符; 算术运算符和表达式、复合的赋值运算符;增1和减1运算符;宏常量与 宏替换;自动类型转换与强制类型转换等。 第二章 程序控制结构 考核要点:字符常量;字符的输入/输出;数据的格式化输出与输入; 算法的概念及其描述方法;关系运算符与关系表达式;逻辑运算符与逻 辑表达式;条件运算符与条件表达式;用于选择控制的条件语句;用于 多路选择的 switch 语句;循环控制结构与循环语句;计数控制的循环; 条件控制的循环;嵌套循环;流程的转移控制等。 第三章 函数 考核要点:函数的定义;函数调用;函数原型;向函数传递值;从 函数返回值;函数设计的基本原则;函数的嵌套调用和递归函数;变量 的作用域和存储类型; 第四章 其他数据类型 考核要点:一维和二维数组的定义、初始化和引用;变量的内存地 址;指针变量的定义和初始化;间接寻址运算符;按值调用与按地址调 用;字符串常量;字符指针;字符串的存储、访问和输入输出;字符串 处理函数; 向函数传递字符串;字符处理函数;指针与一维数组、二维 数组间的关系;指针与字符和字符串的关系; 向函数传递一维数组;常 用的排序和查找算法;用指针变量作函数参数;从函数返回字符串指针 等。 第五章 结构体与文件 考核要点:结构体类型的定义;结构体变量的定义、初始化和成员 的引用;结构体数组的定义、初始化和成员的引用;结构体指针的定义、 初始化和成员的引用;向函数传递结构体;动态数据结构——单向链表; 二进制文件和文本文件;文件的打开和关闭等。 36,SRC-HFNU-2025-DG,"{""asset_id"":""ASSET-HFNU-2025-DG-PDF"",""page"":""39-40"",""row_key"":""数据科学与大数据技术|C语言程序设计"",""section"":""C语言程序设计""}"
SYLL-c79dd06b-ac75-51a9-9925-3cd87117dd4d,PY-08a324b9-551b-5fed-b1f0-52e51932edf5,SUBJ-ee125cd5-c186-5634-a89b-cfb306ee74c3,《数据结构》考试大纲,"《数据结构》 第一章绪论 考核要点: 数据结构的研究范畴;数据、数据元素、数据项、数据 对象概念;逻辑结构、物理结构概念;算法分析(时间复杂度)。 第二章 线性表 考核要点:顺序表、链表特点;线性表在顺序表及链表中实现基本 操作(查找、插入、删除等)的算法;有序表在链表中实现插入、删除、 合并等操作的算法。 第三章 栈和队列 考核要点: 栈的定义;给定入栈序列,如何得到一特定出栈序列; 栈的表示;队列的定义;队列的顺序表示和实现—循环队列。 52 第四章 串 考核要点:串的定义和有关基本概念。 第五章 数组 考核要点:数组的定义;数组元素在内存中的地址计算方法。 第六章 树和二叉树 考核要点:树的定义及相关术语;二叉树的定义;二叉树的性质; 二叉树的先序、中序、后序遍历方法;给出先序(或后序)+中序遍历序 列,能画出这棵树,并写出对应后序(或先序)遍历序列;二叉树的先 序、中序、后序遍历的递归算法及应用;树、森林与二叉树之间的转换; 哈夫曼树的定义、构造及其应用。 第七章 图 考核要点:图的定义和术语;图的邻接矩阵表示法和邻接表表示法; 深度优先搜索、广度优先搜索遍历;求最小生成树;拓扑排序序列。 第八章 查找 考核要点:顺序查找、折半查找、索引顺序查找对表的要求及查找 效率;折半查找算法;二叉排序树的查找方法及算法;给出一组关键字、 哈希函数和处理冲突的方法,构造哈希表,求平均查找长度。 第九章 内部排序 考核要点: 直接插入排序、希尔排序、冒泡排序、快速排序、简单 选择排序、堆排序、归并排序时间复杂度 、辅助空间、 稳定性;上述 几种内部排序方法的特点;希尔排序、快速排序、堆排序的排序过程。 【参考书目】 1.《C 语言程序设计》(第 4 版),苏小红等编著,高等教育出版社, 53 2019.8 2.《数据结构》(C 语言版)(第 2 版),严蔚敏、李冬梅、吴伟民 编著,人民邮电出版社,2015.2. 3.《新编数据结构习题与解析》,李春葆、喻丹丹、曾平、曾慧编著, 清华大学出版社,2013.5 54",SRC-HFNU-2024-DG,"{""asset_id"":""ASSET-HFNU-2024-DG-PDF"",""page"":""55-57"",""row_key"":""数据科学与大数据技术|数据结构"",""section"":""数据结构""}"
SYLL-5fc59938-b130-5600-8f9d-210ce4287b74,PY-6e7077e9-1f2b-5395-a3da-163433fa29e8,SUBJ-ee125cd5-c186-5634-a89b-cfb306ee74c3,《数据结构》考试大纲,"《数据结构》 第一章 绪论 考核要点: 数据结构的研究范畴;数据、数据元素、数据项、数据 对象概念;逻辑结构、物理结构概念;算法分析(时间复杂度)。 第二章 线性表 考核要点:顺序表、链表特点;线性表在顺序表及链表中实现基本 操作(查找、插入、删除等)的算法;有序表在链表中实现插入、删除、 合并等操作的算法。 第三章 栈和队列 考核要点: 栈的定义;给定入栈序列,如何得到一特定出栈序列; 栈的表示;队列的定义;队列的顺序表示和实现—循环队列。 第四章 串 考核要点:串的定义和有关基本概念。 第五章 数组 考核要点:数组的定义;数组元素在内存中的地址计算方法。 第六章 树和二叉树 考核要点:树的定义及相关术语;二叉树的定义;二叉树的性质; 二叉树的先序、中序、后序遍历方法;给出先序(或后序)+中序遍历序 列,能画出这棵树,并写出对应后序(或先序)遍历序列;二叉树的先 序、中序、后序遍历的递归算法及应用;树、森林与二叉树之间的转换; 哈夫曼树的定义、构造及其应用。 第七章 图 考核要点:图的定义和术语;图的邻接矩阵表示法和邻接表表示法; 深度优先搜索、广度优先搜索遍历;求最小生成树;拓扑排序序列。 第八章 查找 考核要点:顺序查找、折半查找、索引顺序查找对表的要求及查找 效率;折半查找算法;二叉排序树的查找方法及算法;给出一组关键字、 哈希函数和处理冲突的方法,构造哈希表,求平均查找长度。 第九章 内部排序 考核要点:直接插入排序、希尔排序、冒泡排序、快速排序、简单 选择排序、堆排序、归并排序时间复杂度 、辅助空间、 稳定性;上述 几种内部排序方法的特点;希尔排序、快速排序、堆排序的排序过程。 【参考书目】 1.《C语言程序设计》(第4版),苏小红等编著,高等教育出版社, 2019.8. 37 2.《数据结构》(C语言版)(第2版),严蔚敏、李冬梅、吴伟民 编 著,人民邮电出版社,2015.2. 3.《新编数据结构习题与解析》,李春葆、喻丹丹、曾平、曾慧编著, 清华大学出版社,2013.5. 38",SRC-HFNU-2025-DG,"{""asset_id"":""ASSET-HFNU-2025-DG-PDF"",""page"":""40-41"",""row_key"":""数据科学与大数据技术|数据结构"",""section"":""数据结构""}"
